"byrden","Played this game everyday  now with the update they made the iPhone X screen play not full screen  I understand it addresses the issue where you would swipe up and it would take you home  but now it’s worse  if you swipe off the play screen when you swipe back the game does not recognize swipes anymore... bad gaming experience..","-","1","Update made it bad on iPhone X",2122212975,"https://itunes.apple.com/us/reviews/id47650462",2.5.11,0
"Plex-tendo","In both fruit ninja and Jetpack joyride  I have been having trouble with the adds  sometimes they don’t work  and I have to go out and get back in  and other times  I won’t the reward for watching adds  and after I watch the add  the touchscreen ingame doesn’t work  so once again  I have to get out and get back in. (bug on iPad 5 and iPhone 7). But otherwise  it is a fun game  especially arcade mode.","+","4","Nice game  a few bugs",2118435974,"https://itunes.apple.com/us/reviews/id522090364",2.5.11,0
"Reknit1996","Lots of fun!","+","5","Fun",2116032592,"https://itunes.apple.com/us/reviews/id107243749",2.5.11,0
"Lily 🎉❤️🌌🤓😎","I used to be able to play different modes and get new blades but I can't any more. All it does is ask me if I want to play again. All I'm doing is just beating my high score  and it's boring.","-","2","I have no options",2113133585,"https://itunes.apple.com/us/reviews/id542370950",2.5.11,0
"fndidkdlz38298","when i play this game  i basically only get the option to beat my high score  and it's nothing like it previews the game in the app description. i'm really confused as to why i have this option  and why my game is so much different.","-","1","no options",2112676329,"https://itunes.apple.com/us/reviews/id538878576",2.5.11,0
"ALittleWarFan","I used to be really good at this game but  when I re-downloaded it  I only have four options and this thing called “Blade Tokens.” All it allows you to do is use 4 blades and try to beat your high score. I’ve seen the other reviews and I think it’s one of those labs. But  I’ve had it for a month AND IT HASN’T CHANGED!!!","-","2","Totally Different  not in a good way",2111954870,"https://itunes.apple.com/us/reviews/id541933562",2.5.11,0
"Sylvia Chen girl rates","A little while ago  I used to play it and it was great with different blades  dojos  and modes  but now all you can do is one mode and it’s terribly boring....","-","1","Terrible with the new update",2109669839,"https://itunes.apple.com/us/reviews/id527358627",2.5.11,0
"qwerty123🤤","I got a new score on this app  Try it(:","+","4","Nice game 😶",2109310625,"https://itunes.apple.com/us/reviews/id702401790",2.5.11,0
"Pupilliam","Playing this on the 12.9” iPad Pro  and the game is extremely laggy. Dropping frames whenever I slice a fruit  and slows down whenever a bomb comes on screen.  Also  there are no options when I play- only “play”. No arcade  no classic  no zen  no blades. This is not the same game I played before. There are literally less features than when I purchased this game.","-","1","No options  extremely laggy",2108356106,"https://itunes.apple.com/us/reviews/id182347678",2.5.11,0
"AndyA1983","I absolutely luv this game but... I have been playing it Spence I was I five and is WAY different then the last time I played it. U just need to get the glitches out of the way","+","4","I absolutely luv this game but...",2107748787,"https://itunes.apple.com/us/reviews/id120503777",2.5.11,0
"bbylolo1010","I remember playing years ago and thought the Zen mode would be fun to play again. To my surprise  after I redownloaded  there was only the classic option available  even after playing a couple rounds. Uninstalling.","-","1","No options for other gameplay",2106972485,"https://itunes.apple.com/us/reviews/id266703744",2.5.11,0
"petersonsss","I’m not sure what happened but I got a new phone and now there are literally no options? I can’t play arcade or zen or do missions it just lets me try to beat my previous score. I can’t change the dojo and I have to use blade tokens to use 3choices of upgraded blades? Gonna delete if this is the new game. It’s weird because when I go to the App Store  it still looks like it should be the normal game with the picture examples?","-","1","Confused? No options?",2106230043,"https://itunes.apple.com/us/reviews/id38509770",2.5.11,0
"AsianDomination1","I reached level 30 and now have nothing to do so I uninstalled. Add more stuff please","-","2","Good until...",2106098067,"https://itunes.apple.com/us/reviews/id299789444",2.5.11,0
"qquser12","The new update does not support full screen for iPhone X. Very small screen after update which is really hard to play on iPhone X.","-","1","Not support full screen for iPhone X",2105634760,"https://itunes.apple.com/us/reviews/id237497635",2.5.11,0
"Shadow Chun","Iphone X optimization needed. I like ur game so much. The problem is ur game is not full screen on iphone X. And another problem is that when i swipe from blank areas to the game  the blade is cancelled. Need to fix it. Thank u.","+","5","Iphone X optimization",2103743112,"https://itunes.apple.com/us/reviews/id371884076",2.5.11,0
"h3rnand3zz","What’s taking so long... the iPhone X has been out for months already ... please update this app","-","1","Still no iPhone X support ?",2102663656,"https://itunes.apple.com/us/reviews/id49703528",2.5.11,0
"I like but now quite irritated","•°°°°","-","1","I just felt like it",2102023443,"https://itunes.apple.com/us/reviews/id534663217",2.5.11,0
"Arossetti41","Why do i have no options other than the count down one. I cant unlock anything and do not have options","-","1","Why",2098949304,"https://itunes.apple.com/us/reviews/id121400374",2.5.11,0
"AbbyHover","I can’t even get the app to open past the first loading page. This used to be such a great game. Update: your new update has done absolutely nothing. Thanks","-","1","Closing.",2098131071,"https://itunes.apple.com/us/reviews/id190681156",2.5.11,0
"Observatory Boys High School","Hello. I love fruit ninja  but this new “update” re adjusts my screen to a iPhone 6/7/8 style screen so i have half the game size i used to. Also my blade stops working halfway through the game and the game becomes unresponsive.  Please fix  will change to a 5 star once the issue is resolved.","-","1","iPhone X loses support in new update",2097569996,"https://itunes.apple.com/us/reviews/id173686923",2.5.11,0
"Ahdhfbfj174626","I don’t understand why you people can’t just leave a good thing be. I used to love this game a few years ago  but I got it again recently and it’s totally different. There are way too many modes and I just want to slash some fruit! The game keeps trying to force the quests on me. The only reason I still have it is to play the original classic mode.","-","3","Too complicated",2088400942,"https://itunes.apple.com/us/reviews/id242411317",2.5.10,0
"Ladybutterfly1973","Way to many adds I know you probably could care less about my opinion but you can’t even play 2 rounds without adds popping up and there causing my game to freeze I’m running the latest iOS iPad 5 if something isn’t done then I will delete and word of mouth best advertising there is thanks I’ve enjoyed the game up until now","-","1","Change",2087532049,"https://itunes.apple.com/us/reviews/id128875276",2.5.10,0
"Igneous12","It’s a great game to play while doing nothing. HOWEVER why only 30 levels???? I would love more levels","+","4","I like it",2086764851,"https://itunes.apple.com/us/reviews/id148069733",2.5.10,0
"Roforb","Every time i play it my fingers please do something about it like slowing it down or puting less fruit on the screan or any other thing to stop my fingers from hurting  plaese change that.","+","4","5 stars but...",2083693568,"https://itunes.apple.com/us/reviews/id560788309",2.5.10,0
"Sambgrand","Once again  halfbrick completely ruins one of their best games to make more money. Nobody likes the little special snowflake haired kids in this game who look like they were struck by colorful lightning. And nobody wants to buy a $10 fruit ninja blade unless there’s something seriously wrong with them. What were you guys thinking? This game used to be amazing. Nice one","-","1","Halfbrick ruined this",2082950622,"https://itunes.apple.com/us/reviews/id351910272",2.5.10,0
"alienvjsfjhwlekjcnsl","Scammer  not only do you remove daily bonus items from inventory earlier than they should but you also removed the daily login bonus after a while. Your game is super laggy too.","-","1","Bad",2076503505,"https://itunes.apple.com/us/reviews/id10880607",2.5.9,0
"Stikkles","Been playing for a while now try my to get my presents up to unlock new stuff was very close then this morning the app updates and I lose all my progress this is a load of BS this game is just a waste of your time","-","1","Waste of my time",2069655878,"https://itunes.apple.com/us/reviews/id131192578",2.5.10,0
"K-Town69","The lag since the last update has gone down  but the laser blade  butterfly knife  and autumn gust still lag the most. Also the mission for combining all 3 bananas is hard  but it allows me to do it now so now all is good! Thank you for your response and the last update!","+","5","Okay  still some issues..",2069629319,"https://itunes.apple.com/us/reviews/id469075288",2.5.10,0
"seed farmer48","Thing in game what are Do game","-","3","You am do a thing",2067061666,"https://itunes.apple.com/us/reviews/id16135982",2.5.9,0
"LeviathanPrez","I really like the game but what kills it for me is every time I collect the daily special  such as the the ghostbusters subway dojo or any of the blades   I can’t use it. It still asks me to buy the dojo or sword. Really frustrating. I’d give it more stars but that bugs me very much.","-","2","Good game but frustrating daily specials",2061571367,"https://itunes.apple.com/us/reviews/id691994948",2.5.9,0
"Bxhotstuff","I paid full price for this game and getting ads.  It’s so annoying.  I didn’t pay for it to get ads.  Can the ads stop or can I get a refund.  Most annoying thing I had to deal with","-","1","Ads",2060914142,"https://itunes.apple.com/us/reviews/id48938096",2.5.9,0
"Vinividiviqi","I am a fruit ninja superstar and YOU can be too. Download now!!","+","5","BEST APP EVER",2058315839,"https://itunes.apple.com/us/reviews/id100714415",2.5.9,0
"Unicorn Lover ❤️❤️🦄🦄🦄","It’s good but you  don’t have that many options but over all it’s all good so can you put more options please respond !!!!","-","3","Good 👌🏻👌🏻👌🏻",2054331603,"https://itunes.apple.com/us/reviews/id690424349",2.5.9,0
"Cozmo2","The Golden Ember blade is so op.I got it at level 1 and a few days later I’m already at level 21🙂🙂🙂","+","5","That blade though",2047325530,"https://itunes.apple.com/us/reviews/id192305051",2.5.9,0
"Mysticalpandacorn04","ive had this game before and it was an amazing game. me and my brother  used to play it non stop. but now  is so laggy!! in zen mode  its so slow that 1:30 drags on to 2:30. its very annoying. PLEASE FIX!!!! 🙏🏼🙏🏼🙏🏼","-","2","WAY TOO LAGGY!!!",2043359953,"https://itunes.apple.com/us/reviews/id673934226",2.5.9,0
"Wbreezy77","Since the latest update I have lost my purchase of the ghostbusters dojo & blade and have now been bumped back down to novice. I had enjoyed playing this game for many years....not so much since now I have to start all over....extremely disappointed","-","1","Where’s my purchases",2039393110,"https://itunes.apple.com/us/reviews/id244113123",2.5.9,0
"The Burris","I don't care if it costs a dollar or more. This new freemium mission level progression and monetary system is simply bull-crap. This app used to make you feel satisfied earning your blades through achievement rather than leveling up or getting starfruit. The only reason you added this into the game is to get money  and I'm ashamed that I reinstalled this app looking for the simple game I once loved. I won't be downloading it again. Fix this Halfbrick. You know what you did wrong.","-","1","Bring the original back.",2035562801,"https://itunes.apple.com/us/reviews/id296902204",2.5.9,0
"AnonymousPerson82739","Why can you only go to level 30 when you used to be able to go to level 100? And what happened to cool blades like flame blade and shadow blade? Is this a new update? Can you bring them back?","-","3","New update?",2029485420,"https://itunes.apple.com/us/reviews/id524861187",2.5.9,0
"Moms Draw Too","Puss n’ Boots Fruit Ninja by far my most favorite fruit slasher of them all!   iOS 11 needs Puss n’ Boots updated or Apple needs to stop stopping our favorite 32 bit apps one or the other ???  I JUST DON’T UNDERSTAND WHATS GOING ON?  I MISS PUSS N’ BOOTS FRUIT NINJA!  PLEASE UPDATE! ☺️","-","1","BRING BACK MY FAVORITE HALF BRICK GAME!",2021320546,"https://itunes.apple.com/us/reviews/id569498159",2.5.9,0
"G6man","Fruit Ninja is a great game with awesome features. It definitely has changed a lot  especially when they added power ups to the blades and back rounds. The one complaint is that in the daily gifts  they loan you an item for 12 hours or a day  or so they say. But then I use it once and then I kill the app  but after I go back in the item is gone and I can’t use it anymore. That really isn’t fair to me  and needs to be fixed.","+","4","Loaned Items",2013314656,"https://itunes.apple.com/us/reviews/id162852090",2.5.9,0
"#DA BOS5#","Just no do not get this game I have no idea why it was ever made. They should not have made it iPhone 5s compatible because it cannot even run the game. Yes the phone is old so keep it that way. The game lags all the time and it always screws up and glitches.","-","1","NO",2006319543,"https://itunes.apple.com/us/reviews/id495271006",2.5.9,0
"Pickin and Grinnin","Me and my brothers love this game! I totally recommend it :)","+","5","Wow",1997434553,"https://itunes.apple.com/us/reviews/id19673975",2.5.9,0
"Subzero4080","So I was simply trying to download the game and the app icon appears on the iPhone but it doesn’t fill up  it’s just there and nothing happens. I’ve tried delete and re download  turned off the phone and turned it back on  tried a second internet connection and it’s still not downloading...","-","1","Cannot download",1986865843,"https://itunes.apple.com/us/reviews/id359113014",2.5.9,0
"Tomslove","Good game! I honestly can’t complain about this game! It’s fun for all ages but I recommend you be at least 4.","+","5","Challangeing😄",1986496615,"https://itunes.apple.com/us/reviews/id49631446",2.5.9,0
"IhvweilugweiñuhvfwlWuhvwñeouh","You should change somethings","-","2","I don’t like it so much",1984164289,"https://itunes.apple.com/us/reviews/id498404287",2.5.9,0
"2419221940","frame rate drop in a half  from 60fps to 30fps from my iPhone SE  this is ridiculous","-","2","please fix it",1980626266,"https://itunes.apple.com/us/reviews/id327508579",2.5.9,0
"ally girl 10000","This game won't load","-","2","Meh...",1980459550,"https://itunes.apple.com/us/reviews/id662726695",2.5.9,0
"Kofi Mills","Other games  seemingly more graphically intense  don't play as slowly as this one. On even zen mode  it runs a little more than half speed of what I expect.  Also  after tallying extra points on arcade mode  possibly due to screen contact  it has crashed a few times.","-","3","Abnormally slow gameplay  freezes after arcade tally",1975834826,"https://itunes.apple.com/us/reviews/id672115485",2.5.9,0
"FhhggfghvfGMHKDJDJFuGHFBFBFU","Hey I think Your game was great fun but I wish it could have a blade fusion or a blade combination tool","+","5","I have a good idea",1972385221,"https://itunes.apple.com/us/reviews/id162636749",2.5.9,0
"ItsEmin","So when I first started on the daily rewards I can try the golden ember blade for a day  and 5 hours later I got on again and I couldn’t use it again  couple weeks later the same thing happened with the ghostbusters blade and dojo.","-","3","Lent blades don’t last for a day",1965305777,"https://itunes.apple.com/us/reviews/id558074145",2.5.9,0
"1stbest","I really like this game  but right now  its pretty much unplayable due to the constant lagging. can u PLEASE fix this??? i really want this game to be playable again!","+","5","Lagging... (-_-;)",1964062646,"https://itunes.apple.com/us/reviews/id217162549",2.5.9,0
"EmmB0SS","I wish there was a zero star because every time I try to open the app it automatically crashed.","-","1","I wish there was a zero star",1963952524,"https://itunes.apple.com/us/reviews/id559009138",2.5.9,0
"mimikyuluver9999","this app is super cool download it right now and if you don’t like it then you have no taste whatsoever for apps.","+","5","Awesome game",1963556587,"https://itunes.apple.com/us/reviews/id594292599",2.5.9,0
"Strike a match","Please bring back the aurora borealis blade!","+","4","Old school",1963528357,"https://itunes.apple.com/us/reviews/id146348758",2.5.9,0
"Anton jay","This game is a game anyone could play  it’s simple and fun. Though I wish they could fix the daily bonus  because when I get a sword for one day like the ghostbusters one  I can’t use them and it says I collected the prize. Other than that the game is terrific.","+","4","Great game",1963352091,"https://itunes.apple.com/us/reviews/id565483688",2.5.9,0
"DeborahG2003","Used to have this game forever ago but once I updated to a new phone I unfortunately lost all my progress and I didn't wanna have to redo everything but now I have the app again and all the new updates make it super fun! 10/10 recommend","+","5","Best game ever!!",1962703838,"https://itunes.apple.com/us/reviews/id136136886",2.5.9,1
"DemonFallout_Knight05","I like this game though classic mode makes you 🤬 a lot but it’s okay keep up the good work!","-","3","It’s not bad  but that doesn’t mean it’s not good!",1958692918,"https://itunes.apple.com/us/reviews/id637062861",2.5.9,0
"Danniegurl","I went from last years Christmas event (hadn't updated) and was having fun playing. Decided to update  and it was an utter mistake. I have an iPad 2 so it's not as fast to begin with but this newer version is utterly unplayable with how much it lags. It's like playing with the freeze banana but even slower than that. I'm very disappointed especially since the previous years version was still working  still playable  and DID NOT LAG!   I deleted both apps I had and I really want to play but now I'm not sure if I'll be able to even if I redownload it especially with all the negative reviews. I really hope the company can get their game together. It's fun  but not when you have to deal with all this.","-","2","Lagging",1958541230,"https://itunes.apple.com/us/reviews/id11908470",2.5.9,13
"MissingTheChallanges","Loved this game.... until recently. What happened to the missions?  They’re completely unusable.  I’m going to assume you’ll  need to me delete the game and re-download  starting all over again at zero?  Bummed.","-","3","Missions Blown :(",1954002810,"https://itunes.apple.com/us/reviews/id265600898",2.5.7,0
"Ichaelle","I’ve been playing it for a while and it stopped showing me new missions. Whenever I select Missions it shows the ones that I’ve already completed. Also when I want to play Arcade and slice the banana to start the game it opens Classic as if I sliced the watermelon. It doesn’t fix my selection unless I go to Classic and come back to Arcade. So annoying...","-","1","So many bugs :/",1952059806,"https://itunes.apple.com/us/reviews/id501716718",2.5.7,0
"Hello mittens","So as soon as I got this game I got in then I started playing and it would not let me swipe the fruit in half I would REALLY!!!! Not get this game","-","1","REALLY!!!!!",1951242609,"https://itunes.apple.com/us/reviews/id666303997",2.5.7,0
"RubAWhi","I LOVE this game but it has way too many pop-ups and ads now!!!!! It’s overstimulating and hard to navigate now.","-","3","Ugh... why change it?!",1950989295,"https://itunes.apple.com/us/reviews/id498350149",2.5.7,0
"CarCar lovr","I love this game","+","5","Love love",1949243004,"https://itunes.apple.com/us/reviews/id622770667",2.5.7,0
"NEEDS MIRRR !!!","today i earned the golden ember blade somehow  and my the app decided to close on me. the reward disappeared. and it’s gone now. very upset. please fix this","-","1","upset",1946766930,"https://itunes.apple.com/us/reviews/id428179343",2.5.7,0
"Puppylov3r13","I absolutely love this game. I had it on my moms phone a couple years ago then I had it on my tablet then my moms iPad then about a month ago I got it on my ipad. I've never had this problem. I was playing  and I got all three missions at one time. This was a couple weeks ago. Ever since then  they have been on green and stuck. I don't wanna delete it and start over but I might have to. Please fix!!","+","5","Missions stuck",1945669702,"https://itunes.apple.com/us/reviews/id604518429",2.5.7,2
"ReviewPerson81737823lol","Where is the old fruit ninja? Not the one with this star fruit crap?? I had this game on another phone a long time ago and two things: 1. It was paid like every other not money wanting game with all those micro transactions 2. It had cool ways to unlock blades like for the shadow one play upside down! What happened to the old fruit ninja?? At least bring back those ways to get blades instead of buying them with those star fruit bull!!!","-","3","What happened",1945428202,"https://itunes.apple.com/us/reviews/id416961533",2.5.7,1
"Cheat?IDoNot","Please make the screen compatible with the iPhone X","+","4","iPhone X!",1945000649,"https://itunes.apple.com/us/reviews/id553264511",2.5.7,0
"NICKNONTOXIC","They got rid of sensi.","-","1","Sensi",1944515660,"https://itunes.apple.com/us/reviews/id26620833",2.5.7,0
"GamasGaming","I liked this game when there was was only Classic Zen the battle against Rinjin etc  but there is way to many options right now  it has so much options that it turned my ipad so slow that i got a frozen screen.","-","2","I loved this game until the update...",1943436883,"https://itunes.apple.com/us/reviews/id593942924",2.5.7,0
"Cupcake queen#shopkins","I started playing it then I shut my phone off then when I try to play it again it shuts me out of it then when I update it won't let me update","-","3","☹️",1942864012,"https://itunes.apple.com/us/reviews/id529044171",2.5.4,0
"Tuohdscbjomdgvho","When are you going to fix the daily login bonus calendar? In addition to it disappearing and no longer being available...when it was available  if I closed the app and returned  a loaned item was no longer available even though the time had not run out. After the most recent update  the missions are not functioning. No credit is issued for completing a mission and a new mission does not appear in its place. It just shows I completed all the missions without giving me points or new missions.","-","1","What happened to the game I once loved???",1937730875,"https://itunes.apple.com/us/reviews/id368518954",2.5.7,1
"Charles s. Laney","Love this game","+","5","Love this game",1937605366,"https://itunes.apple.com/us/reviews/id663200452",2.5.7,0
"Harold I. Watson","Great game","+","5","Great game",1937603230,"https://itunes.apple.com/us/reviews/id663199954",2.5.7,0
"James m f","I freakin love this game  as a ten/almost eleven year old this is what keeps me SANE in between all of my homework and other BS but  halfbrick  I applaud you with all three hands  don’t ask  just appreciate","+","5","WHHOOOOOO",1935241573,"https://itunes.apple.com/us/reviews/id423799812",2.5.7,0
"Bug2351","I love this game till the recent updated. Please fix these problems plz. There are problems with the mission board: players are no longer able to see whether they finish the mission or not and cannot delete the unwanted missions. There are problem with the daily gifts: the daily gifted dojo or blade usually appear first on the list  but on the recent update  I am no longer seeing them after claimed the gift. Plz fix these bugs for better.","-","2","Love this game till recent updated",1934379512,"https://itunes.apple.com/us/reviews/id362007883",2.5.7,0
"coyotedomino","The game was always updating and it became pretty cool with the different game modes and blades and dojos. But now I got it on my iPod  and for some reason there is nothing except basic game mode with no blades or challenges or anything! What happened?!","+","4","Lost all the options?!",1933509241,"https://itunes.apple.com/us/reviews/id608708006",2.5.7,0
"Loppyman","I love the game but it is starting to die off. It needs more new content it is 2017. New and better games are coming out and if not already here. You new NEW content.","-","1","Dying off",1933449501,"https://itunes.apple.com/us/reviews/id424117848",2.5.7,0
"Sharp Stickz","If you played this when it first released  leave it at that. This game stripped itself of any character and lacks any unlocks. That's right. All you do is beat your high score. That's it. No other options. Play something else.","-","1","Awful",1933261797,"https://itunes.apple.com/us/reviews/id171421339",2.5.7,0
"fq_d","My baby brothers tablet makes buying star fruit free. Please fix!","-","1","Not fair",1932602983,"https://itunes.apple.com/us/reviews/id418237961",2.5.7,0
"ImConfusedAboutThisGame","I used to play the game a couple years ago and I was able to unlock different blades  dojos  and game modes. I downloaded it again to play it and the only thing I was able to do was play the game itself. No extra options to unlock blades  dojos or anything. The only thing it will let me do is try to beat my high score basically. Nothing else  that's it. It simply just has one option which is to play the game. Then once it's over it just will say replay. NO OPTIONS AT ALL. And in the description it said I could unlock stuff and have different game modes. I'm very confused","-","3","Why do I have no options?",1930316059,"https://itunes.apple.com/us/reviews/id584479033",2.5.7,13
"Candyluverlol","For some reason  I cannot change/personalize anything  and can only play. Why!?","-","1","Why?",1930303060,"https://itunes.apple.com/us/reviews/id540693471",2.5.7,0
"EpicFial11","Like most  I think this game used to be great; simple idea  fun execution  good game. But  as a different review I just read pointed out  MICROTRANSACTIONS  IAPs left and right. However  my main complaint is actually personal. I was playing around the time of the Golden Ember Blade and actually managed to win it. Seeing as it is now $15  you can imagine how mad I was that it disappeared when I deleted the app  as did all my progress. And yes  I’ve tried logging back in to the Gamecenter and the Halfbrick account connected to it.   TL;DR: used to be good  then microtransactions and failure to save data ruined it for me.","-","2","Same complaint as most...",1917942127,"https://itunes.apple.com/us/reviews/id362726562",2.5.6,2
"anonymous booksor","Okay  I loved this game. Somehow I managed to get that golden blade (I forget what it was called). And then  the stupid update comes. And wipes. All. Of. My. Progress. Back to level one  and now the only way to get back what I had would be cheating/ USING REAL MONEY. I HATE USING REAL MONEY ON APPS. It’s been a while  and I ultimately deleted the app. I hope it’s fixed for all the others out there  but Fruit Ninja  is lost me at that update.","-","2","Seriously?",1907467827,"https://itunes.apple.com/us/reviews/id648939782",2.5.5,1
"Kabobbles","It’s really good but I have one problem.  I lost 25 golden apples while watching an add","-","2","Ok",1905089698,"https://itunes.apple.com/us/reviews/id548907516",2.5.5,0
"YungSpice19","In which way did u mean seamen in the facts about limes ( seamen or seamen) ? Lol","+","4","The facts",1905030026,"https://itunes.apple.com/us/reviews/id575320330",2.5.5,0
"newfastautomattik","Fruit Ninja is still a really solid game  but boy has it changed. I remember playing it when it was first released years ago. Now it is almost unrecognizable because of the sheer amount of micro-transaction convoluted bull****  for lack of a better phrase. Why do so many games continue to try and force-feed micro-transactions to players? The menu layout is also way too much and way too complex for a game this simple  and it’s all because of micro-transactions pushing. Some people are okay with this  and if you are one of them then you would really like Fruit Ninja. Meanwhile  I have already uninstalled the game.","-","2","Change",1902255752,"https://itunes.apple.com/us/reviews/id41860006",2.5.5,10
"juluniree","I really like this game. It’s fun  addicting  and just all around cool. I am really curious about something: my friend and I were playing this on his tablet  and I noticed that in the top right corner there is a sign-in. On mine  there is none  though we both have the same app with all the updates.","+","4","It’s good  but I have a question",1899380138,"https://itunes.apple.com/us/reviews/id14363796",2.5.5,2
"kondadx","While swiping  I always have the habit of swiping down to my notifications screen on my apple phone or either I swipe up to my apple settings. Not good at all.","-","1","Swiping",1886256879,"https://itunes.apple.com/us/reviews/id650653334",2.5.5,0
"Ramarama1","This is the best game ever!!!!!!!!!!!!!!!!!!!!!!!!!    My only complaint is that you should add some kind of spirt animal thing where you take a test and after the test you get an spirt animal.The different kinds of animals can change a little how you play.Oh and of course you can retake it.                                   Signed                        Awesome","+","5","Awesome thanks",1872530319,"https://itunes.apple.com/us/reviews/id510695682",2.5.5,0
"DandaraSimmons","Love the game only complaint is I can get the Benjamin blade & several missions require it besides that great game","+","4","Addictive game but bug in blade choice",1849942798,"https://itunes.apple.com/us/reviews/id243025146",2.5.5,0
"NatheTheBeast","The game has become laggy since the recent updates.","-","1","Lag",1847646630,"https://itunes.apple.com/us/reviews/id274444730",2.5.5,0
"iliketurtlez103","I say it is a great game. I never get any glitches or ads. It’s a really fun game and I love to play it. I really hope others find out how awesome this game is!","+","5","Great game",1846024452,"https://itunes.apple.com/us/reviews/id640349120",2.5.5,1
"Ralendercon","Not at all fun  don't see the appeal. 👎🏻","-","1","👎🏻",1817402425,"https://itunes.apple.com/us/reviews/id552501958",2.5.5,0
"Andy2012a","Misleading and deceptive","-","1","Kept getting charged for something not bought",1817225961,"https://itunes.apple.com/us/reviews/id108071927",2.5.5,0
"Knight&Dragons","Golden ember blade needs a nerd","-","1","Nerf",1813481660,"https://itunes.apple.com/us/reviews/id303501402",2.5.5,0
"MTBeef99","I like this game  but the ads are obnoxious. It has started playing an angry Birds match ad  that you can not dismiss. Ever. I have restarted the game  and it played the same ad. So now the game is unplayable.","-","3","I like this game  but...",1808213149,"https://itunes.apple.com/us/reviews/id17766176",2.5.5,0
"Crashx7","I don't understand how I'm getting random advertisement pop-ups after I paid for this app. I did the restore purchases button and it said success. However I still get ads.","-","3","Kind of annoyed.",1790537869,"https://itunes.apple.com/us/reviews/id162526880",2.5.4,1
"Palomaperm","The game is a good time waster","+","5","Really good game",1786428447,"https://itunes.apple.com/us/reviews/id557308691",2.5.4,0
"Gdhdhebegejns","I only had a few problems but nothing that is a big deal and I also like how the app maker always responds to problems. Thanks for that","+","4","Great app",1782967829,"https://itunes.apple.com/us/reviews/id542763767",2.5.4,1
"EarthRon","I love that show that im your fan pls make more updates","+","5","Wow the new playlist",1780186294,"https://itunes.apple.com/us/reviews/id374722001",2.5.4,0
"melanymarchan","I honestly love it. It takes away my boredom.","+","5","My opinion",1774216912,"https://itunes.apple.com/us/reviews/id340298951",2.5.4,0
"zachrrv","This app is really good  but I was trying to watch ads for golden apples and I lost 150 golden apples and loss to the boss because the app and ads constantly freeze up and crash! I tried to update my iOS to see if that was the problem and that didn't help.","-","2","Good",1760389200,"https://itunes.apple.com/us/reviews/id502237784",2.5.4,0
"KawieePerson","This is the best game ever!!","+","4","Love it!!",1745890529,"https://itunes.apple.com/us/reviews/id221066332",2.5.4,0
"ethereal2003","Great app The only problem I find in this app is that it sometimes glitches and it goes all the black and I have to go out of the app and then re-enter again in order for it to function normally please fix that and I'll give you a five","-","3","Love it",1739184039,"https://itunes.apple.com/us/reviews/id588995798",2.5.4,0
"Paull294","Good game for me. Download this!","+","5","Fn",1737234361,"https://itunes.apple.com/us/reviews/id606624367",2.5.4,0
"Bellabrownie 94","Good game to play 👍😄","+","5","Wow",1736835288,"https://itunes.apple.com/us/reviews/id606482755",2.5.4,0
"Had m 19","I was on lvl 8  and had 7500 stardust. Come back to lvl 1 and 200 star dust....... IM CRYING U JUST RUINED ME","-","2","Why....",1734611850,"https://itunes.apple.com/us/reviews/id313018118",2.5.4,0
"Gillcrikston","The most addicted game!","+","5","Read",1731311399,"https://itunes.apple.com/us/reviews/id604663127",2.5.4,0
"The Livster ✌️💚🐢","I think this awesome is great bc of the way you can do the challenges and mini games. There r no glitches and awesome updates. I would recommend this game for everyone!","+","5","Awesome game",1730738813,"https://itunes.apple.com/us/reviews/id408581016",2.5.4,1
"Humphrey Ploughjogger","This app will never get old. The only problem is that it I try to get power ups by watching an add but it just freezes.","-","3","Very fun",1730484512,"https://itunes.apple.com/us/reviews/id149364635",2.4.8,0
"Ruslanusachkin","Cut it!","+","5","Slash it!",1730416414,"https://itunes.apple.com/us/reviews/id604399366",2.5.4,0
"nikitacrokotkin","Luv","+","5","Addicting",1730334622,"https://itunes.apple.com/us/reviews/id604371012",2.5.4,0
"Jeydin Alejos","The gameplay is great  however the ads constantly freeze  and I've already lost 75 golden apples  because I was trying to watch an ad for bonuses before a boss fight in the event section. I don't remember the name of the boss  but he costs 25 golden apples to fight. This is extremely annoying  as golden apples are hard to get","-","3","Ads don't work",1716552285,"https://itunes.apple.com/us/reviews/id564837741",2.5.4,1
"chaskry","I want to be a ninja","+","5","Ninja",1710187158,"https://itunes.apple.com/us/reviews/id579619797",2.5.4,1
"Keilani M.","It's cool and fun👍🏼","+","5","!!",1702526733,"https://itunes.apple.com/us/reviews/id524015453",2.5.4,1
"king of ningas","Game is so awesome","+","5","Haji",1697883759,"https://itunes.apple.com/us/reviews/id585376072",2.5.4,1
"Star ship enterprise","Fruit ninja is a great game!😃😃😃","+","5","Great game!",1696418849,"https://itunes.apple.com/us/reviews/id550002131",2.5.4,2
