"skky bluy","The current new version is not as easy to navigate and use as the older one.  Total games won only appears in a beginning screen.","-","2","New version",3428289024,"https://itunes.apple.com/us/reviews/id440859057",0
"Cla1216","Why must I see previews of other games After every single solitaire  game that I play? It is so annoying!! Iam  going to delete this game and look for another that has fewer ads!","-","2","Too many ads!",3428129973,"https://itunes.apple.com/us/reviews/id149065026",0
"Dame Sona","I love playing  but I liked it better before when I saw my name in the ranks with other players. It was very competitive that way and I miss seeing the other players names. Bring that back  please!","+","4","Solitaire",3426759582,"https://itunes.apple.com/us/reviews/id520297401",0
"Realist38","I love solitaire because it has been the one game I’ve ever played and it has those cards you can do also do it at home and you can really get into the game because it is a fun game!","+","4","HOW I love solitaire",3426337194,"https://itunes.apple.com/us/reviews/id26581211",0
"WHart4085","I like the game but I hate the adds.","-","2","Review",3425988756,"https://itunes.apple.com/us/reviews/id403979587",0
"Bogam11","Great way to exercise one’s brain while totally relaxed!","+","5","My Take",3425986539,"https://itunes.apple.com/us/reviews/id514620703",0
"gvbjabmeb","So annoying that it won’t start until at least 2 ads display and some of the ads hide the box to close the window - frustrating.","-","3","Too many ads",3425921369,"https://itunes.apple.com/us/reviews/id803337550",0
"Realpizza","I love this game! I do really love solitaire but the app is terribly slow. It freezes constantly and 60% of the time it never even loads a game and closes. Getting a game to pull up is a rare and a happy event but it is frustrating as hell when I constantly have to open and re-open the app just get one game to work.","-","2","Slow Load",3425607842,"https://itunes.apple.com/us/reviews/id139031941",0
"Wk7541","I really enjoy this app  but the ads are a problem. I understand that advertising is your means of revenue generation  but forcing me to close multiple screens to play a game doesn’t make me more inclined to make a purchase ... quite the opposite. The most annoying feature of the ads is their ability to over ride the phones “silence” setting and still play audible background. The only way to avoid is to have volume adjusted all the way down. I often play this game when I am waiting in a public place. I have my ringer/notifications turned off for a reason. I encourage users to explore other options to Mobilityware. Others do not present this same problem.","-","1","Ads are a problem",3425226651,"https://itunes.apple.com/us/reviews/id166435001",0
"La Jefa de Jefes","I loved is relaxing for me!!","+","5","My name is Martita Iam 57",3425136515,"https://itunes.apple.com/us/reviews/id668340698",0
"joereins","I liked the old style better.  Kept track of moves and time as you played","-","2","Solitaire",3424765153,"https://itunes.apple.com/us/reviews/id811962026",0
"MissCorrine916","I downloaded the app 3 years ago and I’ve completed a daily challenge everyday since day one. I love it! However  with the update  I’m not a fan of the new graphic for the trophy room; I definitely liked the old version better.  It was easier on the eyes and more sleeker looking. The new graphics look cheesy  but that’s just my opinion. Still love playing it  just thought I’d share my thoughts on it :)","+","5","Love the App!",3424141579,"https://itunes.apple.com/us/reviews/id227360685",0
"twooldcatsinabarnmercntile","Too many adds","+","5","Review",3423213182,"https://itunes.apple.com/us/reviews/id346443509",0
"nmbhu","Enjoy the game but please put it back to the way it was.  Don’t like the new version that recently changed. It’s too slow","+","5","Solitaire",3422676870,"https://itunes.apple.com/us/reviews/id339389172",0
"ss396t6","Love the game but way too many pop-up ads.","+","5","Solitaire",3422536987,"https://itunes.apple.com/us/reviews/id120777662",0
"committee chairman","great game","+","5","rating",3422533086,"https://itunes.apple.com/us/reviews/id244837603",0
"E.L.K. Man","The background is always the same. Can you make several backgrounds so that there is a way people can have optional backgrounds to choose from?  Mister Kolding","+","5","I like this version of Solitaire!",3422460425,"https://itunes.apple.com/us/reviews/id35048080",0
"rnrkrn1077","I would like a left handed solitaire deal.","-","3","Left handers",3422456899,"https://itunes.apple.com/us/reviews/id142706698",0
"9 letters","Relaxing!","+","5","Great way to relax! 😊",3422246006,"https://itunes.apple.com/us/reviews/id508511243",0
"Zenker cc","It's my relaxing thing to go to after I go to Jesus","+","5","Fun",3422243363,"https://itunes.apple.com/us/reviews/id273117566",0
"The Captain Spaulding","I’ve enjoyed this game for years  but recently the time to simply open the game has increased to about 30 seconds! The time to simply load a new hand has similarly increased dramatically.  I’ve deleted the game and loaded it again with identical results  something is definitely wrong here. **A 3 sec operation should not take 1/2min.**   I’m spending nearly as much time waiting as I do actually playing.  This occurs wether I’m online or not.  Thanks.","-","2","Loooonnnggggg load times!",3422127086,"https://itunes.apple.com/us/reviews/id504497234",0
"RonSiemon","Seems since I updated my iOS this app has been locking up and freezing both start up and in game.","+","4","Love the app but freezes up lately.",3422059970,"https://itunes.apple.com/us/reviews/id34940838",0
"jaysare1","Mobility Ware is the best solitaire game!","+","5","Great game",3421439338,"https://itunes.apple.com/us/reviews/id132273296",0
"lnfi s","Pretty good game","+","5","Solitaire",3421081405,"https://itunes.apple.com/us/reviews/id902306683",0
"Leaky Pants","Great game.","+","5","Solitaire",3420850559,"https://itunes.apple.com/us/reviews/id216774708",0
"Scrabble lover526","Slow","+","4","New version takes forever to load",3420543003,"https://itunes.apple.com/us/reviews/id183252299",0
"tthebeaver","Thanks good game","+","5","Thanks good game",3420504964,"https://itunes.apple.com/us/reviews/id639848249",0
"CincyTim56","I have been playing this game for years and recently noticed that previous day completions/wins are not being recorded.","-","3","Missed wins",3419786247,"https://itunes.apple.com/us/reviews/id134391925",0
"this is try number 12","The x to cancel jumps around to different spot and often doesn’t work. Video in jumpy and sticks at times","-","2","Too many ads that won’t readily cancel",3419687969,"https://itunes.apple.com/us/reviews/id219311445",0
"UptownPony","This is my favourite solitaire game!","+","5","Took me a while to find.",3419427160,"https://itunes.apple.com/us/reviews/id298728286",0
"He made it","Can’t stop playing","+","5","Fun",3419294355,"https://itunes.apple.com/us/reviews/id49749548",0
"Regets","It is fun to try the different challenges.","+","5","Fun",3419058414,"https://itunes.apple.com/us/reviews/id211137886",0
"Kamside","Fun game to have on hand when unexpectedly waiting","+","5","Fun",3419005247,"https://itunes.apple.com/us/reviews/id445404901",0
"Tirso J","Awesome game!","+","5","Mr",3418692312,"https://itunes.apple.com/us/reviews/id339256828",0
"george1860","I love the old app with out the heavy ads to slow to load also crashes","-","1","Heavy ads",3418478879,"https://itunes.apple.com/us/reviews/id365056689",0
"mrsckg","It’s good  but I don’t like the way the automatic way to finish your game is so big  I prefer the old way you had it.","-","3","Just an idea",3418437785,"https://itunes.apple.com/us/reviews/id935139779",0
"everyday 360","I start my day by playing solitaire. I was raised up watching my mother play the game.  I believe the game wakes my brain up for the days challenge.","+","5","Every day",3418321345,"https://itunes.apple.com/us/reviews/id352177428",0
"mrs sexy pooh 23","I love playing this game I play for hours at time it’s fun","+","5","Solitaire game",3418224582,"https://itunes.apple.com/us/reviews/id612952774",0
"shead33","Love the game.Play on two different types.","+","5","Bradenton",3418181742,"https://itunes.apple.com/us/reviews/id352654566",0
"2 good ears","Great game","+","5","Buickman",3418111928,"https://itunes.apple.com/us/reviews/id592528304",0
"fathal1818","The best solitaire app","+","5","Review",3418097778,"https://itunes.apple.com/us/reviews/id182757738",0
"Diplorable in Pa.","Very poor setup. Always showing different games to play. If I wanted those I would look them up myself. This last update really put this game to shame!!","-","1","Poor setup",3417680291,"https://itunes.apple.com/us/reviews/id236187871",0
"jseeck","It’s addictive.  Fun to play.","+","5","Solitaire",3417574230,"https://itunes.apple.com/us/reviews/id246121122",0
"wild willy ppppp","I’ve played this game for years  but I’m close to deleting it off my phone. It seems of late that I have had nothing but trouble with it. I need a game that is fast and fun but this one has turned into one that doesn’t work have the time and is slow on performance. I don’t need that.","-","1","Disappointed",3417489819,"https://itunes.apple.com/us/reviews/id141620136",0
"moti @ 3120","With the new version the card moves are very slow and jerky. It is super irritating.","+","5","Jerky   slow moving",3417150586,"https://itunes.apple.com/us/reviews/id931412843",0
"MissBigTrout","Good game; but  the ads between each deal are a pain. Would rather be able to play a few hands then receive a 15-second ad.","+","4","Not bad",3415860133,"https://itunes.apple.com/us/reviews/id510894162",0
"skermetta","Love this game. Been playing for years. Enjoy changes made. Fun!  Fun!  Too much time spent on this “addiction”. Thanks for offering.","+","5","Classic Solitaire",3415792758,"https://itunes.apple.com/us/reviews/id493254830",0
"frenchee80","The card movement is balky and lacks smooth swift action which was not evident before","-","2","Latest solitaire",3415649885,"https://itunes.apple.com/us/reviews/id934779353",0
"Linus Kitty","I do not like the new graphics!","+","4","Review of Solitare",3415533038,"https://itunes.apple.com/us/reviews/id401816776",0
"TippieSnicker","I love this app  but it has developed some glitches recently.  I keep up with the app updates on everything  and I even did the most recent iPhone update hoping that would fix it but it has not.  My cards are jumpy when they move and it drives me crazy. They never did that until recently.  I even went to several other Solitaire apps  but came back because even with the glitch  it’s the best Sol App!!!","+","4","Gail",3415330852,"https://itunes.apple.com/us/reviews/id43072312",0
"084116","Game is good but I hate all the pop ups","-","1","Solitaire",3415272136,"https://itunes.apple.com/us/reviews/id220854822",0
"Bikerider8","Fast and easy really a great game","+","5","Lots of fun",3415148026,"https://itunes.apple.com/us/reviews/id390840925",0
"emily 80","Relaxing and a challenge.  Do not like the ads.I do not appreciate ads... solitaire is a very old game.  My mother play every day   I still have her deck of cards a memoir. She would be 107 years old. Wow","+","5","Great",3414977676,"https://itunes.apple.com/us/reviews/id526580262",0
"Caseysrevenge","Awesome solitaire!","+","5","Louie",3414932694,"https://itunes.apple.com/us/reviews/id164410316",0
"longislandtoni","Hours of enjoyment","+","5","Solitaire",3414792863,"https://itunes.apple.com/us/reviews/id850042915",0
"tooblonde68","Uncomplicated and basic which works better for my brain damage!","+","5","Great game!",3414669301,"https://itunes.apple.com/us/reviews/id619952453",0
"Toddollodoldingdong","I play this when I’m bored. It does not have very many ads. Only once and a wile. But other than that it’s a good game","+","4","Good game",3414300232,"https://itunes.apple.com/us/reviews/id872374938",0
"suesoom","I love this game  very relaxing and addicting and I stay up way to late playing this game.","+","5","Solitaire",3412407005,"https://itunes.apple.com/us/reviews/id934380064",0
"monroevien","Like some of the new changes  but miss some of the old ones. They didn’t need improvements.","-","2","Improvements!",3412212796,"https://itunes.apple.com/us/reviews/id934353409",0
"SouthPhillyJazz","Stress less to the end !","+","5","Great game",3411708967,"https://itunes.apple.com/us/reviews/id260284312",0
"in.jones","It’s pure fun and challenging","+","5","It’s pure fun and challenging",3411509720,"https://itunes.apple.com/us/reviews/id251461043",0
"hair5468","Excellent. Good levels. Auto finish. Good hints. Undo.","-","2","Solitaire",3411295000,"https://itunes.apple.com/us/reviews/id808516591",0
"ADK Snave","Please find a better system to make player odds more equal to the House when playing random deal solitaire! Maybe two points for each card played out from the deck even if not played to the suit pile? I’m not going to make it to Las Vegas so it would be fun to think I could stay in positive numbers  but it’s quite obvious the present scoring system (only 5 points for a suit pile card) is a relentless slide to negativity! House always wins with this scoring.    Please give me some feedback on this analysis.    Snave","+","5","Scoring random deal solitaire",3411161032,"https://itunes.apple.com/us/reviews/id739712288",0
"Genl Forrest","I love this classic version and it helps me decompress when things get hectic.","+","5","Great game",3410959247,"https://itunes.apple.com/us/reviews/id320258310",0
"Bynoname","All of the changes and enhancements are great. Only thing that I see for improvement is to make the bar  the one with the hint  disappear when the automatic game completion is running. I would like to be able to see my score.","+","4","The new Four Space",3410951173,"https://itunes.apple.com/us/reviews/id387484741",0
"Green-panda1024","I looooove this game to death!!!!!","+","5","Recommend",3410943215,"https://itunes.apple.com/us/reviews/id877607104",0
"kriket011","You should definitely introduce a per device daily limit for ads  because if I play 50/100 draws in a day  I am forced to see the same annoying ad 50/100 times which makes my head explode!  Why not put a daily limit to 25-30 ads per device?  I’d pay for ad free but then I’d have to lose all my stats and start from the beginning as if I play for the first time.  Believe me seeing the same add 100 times in a day has an adverse effect. It’s sick!","-","3","Limit ADS per day per device",3409885591,"https://itunes.apple.com/us/reviews/id100426486",0
"Loves to spuchhhh","The updates are nice  but the movement within the game is jerky  not smooth.","-","3","Solitaire",3409817751,"https://itunes.apple.com/us/reviews/id199271789",0
"Jacques Noir","I know if I am interested in a game or not within 5 seconds and I don’t enjoy being held hostage for 15 -25 seconds","+","4","Too many long pop up adds",3409791043,"https://itunes.apple.com/us/reviews/id337635211",0
"amy8791","I miss several functions of the older version. I want the previous scoring with the highest score being 745. I also miss the icon that told you when using random deals you had a winning deal.","-","3","Updated version",3409162624,"https://itunes.apple.com/us/reviews/id202724188",0
"&);/(8","5 stars for having very short adds.","+","5","Fun.",3408252468,"https://itunes.apple.com/us/reviews/id576672113",0
"bo bo brazil","Last update took away number of moves while playing. It’s better when you are trying to improve your score. THANKS FOR FEEDBACK  WORKS FINE  STILL GREAT GAME","+","5","Captain Unhappy  UPDATE",3408131068,"https://itunes.apple.com/us/reviews/id588850633",0
"Lea's Jams","I’ve used this app for several years. The new platform is a little different than the one I’ve been used to. However that is a matter of learning new things which I enjoy.. I find the game it’s self is still enjoyable & relaxing. I truly enjoy it & will continue to do so.","+","5","Awesome!!",3407981782,"https://itunes.apple.com/us/reviews/id41883478",0
"Eucher","I love solitaire.  It reminds me of old fashioned card games.    Euchre","+","4","Nancy",3407781453,"https://itunes.apple.com/us/reviews/id933800281",0
"Impatient Solitaire player","I really hate to be distracted by ads for other games after each game of solitaire.  If I wanted to play anything other than solitaire  I would have done so!  Please give me a solitaire game with NO interruptions.","-","2","Way too many ads for other games ",3407347764,"https://itunes.apple.com/us/reviews/id13116648",0
"MMR67","Since the last update it doesn’t work as well As before. Almost seems to have gone back to a 1990’s version","-","2","Sucky Update",3350968104,"https://itunes.apple.com/us/reviews/id237948691",0
"Zoom73","New version is slow","-","1","Slow",3350891138,"https://itunes.apple.com/us/reviews/id269372084",0
"APE58","I play this game so much that it hurts.","+","5","Changed my life!",3350797391,"https://itunes.apple.com/us/reviews/id309789655",0
"likbit18","I love playing this Solitaire!","+","5","Review",3350455539,"https://itunes.apple.com/us/reviews/id322943196",0
"m"501","I play a game or two every morning to wake up my mind.  I love it!","+","5","My morning game",3350228705,"https://itunes.apple.com/us/reviews/id533755932",0
"robz8","Love that you can use your own photo as the background.","+","5","Choose your own background",3349956195,"https://itunes.apple.com/us/reviews/id520984402",0
"Willardxxx","I have been playing Mobility Solitaire for years. It just keeps getting better.  I like the new animations after a winning game. The ones that just move the same figure around the screen or just flip their cards are very boring.   However  with the new update  the controls on the bottom of the screen are WAY too large. They are very distracting and often cover the bottom cards of a long column. Not only does this make the cards difficult to see but also causes problems trying to tap them without activating the controls. I also like to be able to see the game clock and the number of moves on the same screen as in the past.   Good job!","+","5","Lot’s of fun",3349104142,"https://itunes.apple.com/us/reviews/id267455565",0
"zquilt","Dislike audition of games to buy between games ‼️‼️‼️‼️‼️‼️","-","1","Solitaire",3348890666,"https://itunes.apple.com/us/reviews/id926437225",0
"74TMitch","Too many pop up ads","-","2","Too many pop up ads",3348320230,"https://itunes.apple.com/us/reviews/id38999517",0
"Freckle Brennan","So much fun  it curled me fookin’ toes  it did!","+","5","Irish Bastard",3347763521,"https://itunes.apple.com/us/reviews/id335885838",0
"GrannieByrd","...and loving Halloween cards!","+","4","Finally",3347595020,"https://itunes.apple.com/us/reviews/id828107537",0
"hiitmeee","The new updated solitaire is not very user friendly; cards are smaller  the card movement is “sticky” it does not show amount of time or moves while you are playing or even when you finish a game! Bring back the old solitaire!","-","2","Solitaire",3347370802,"https://itunes.apple.com/us/reviews/id494775793",0
"cesarcroce","En todo momento","+","5","Buen compañero",3347346919,"https://itunes.apple.com/us/reviews/id498916655",0
"HarnessAB","How are these people scoring thousands and In like 30 seconds!?","+","5","Love the app. Great time killer.",3347309631,"https://itunes.apple.com/us/reviews/id370313376",0
"storm gale","Love it. Addictive","+","5","Enjoy playing",3347224770,"https://itunes.apple.com/us/reviews/id114995754",0
"wetgina","How about a paid option  these ads are annoying","+","5","Suggestion",3347091401,"https://itunes.apple.com/us/reviews/id434560177",0
"Blue Moon Wonder","I don’t really like the new screen after the last update.  It gives more information but also make it more confusing.  I don’t like the new fonts; too bulky.  In additional  I can’t control the auto finishing speed.  It’s slow for me   I used to be able to make the speed faster or slower to my liking but now I can’t.  Other than these I still enjoy the game.","+","4","New update",3347009320,"https://itunes.apple.com/us/reviews/id170225942",0
"JerryPrince908","Perfect game except... WHY IS THERE NO END GAME BUTTON. Really frustrating actually. Sometimes I just want to start over.","+","4","One Thing Missing...",3346467250,"https://itunes.apple.com/us/reviews/id569710478",0
"Napanutt","Latest update though seems to run slow and use a lot of battery power.","-","3","Great mindless time killer",3346459384,"https://itunes.apple.com/us/reviews/id25965882",0
"Gods life","Enjoy the challenge but sometimes it is frustrating when I have 4to 5 misses in a row. I play it daily before I get up out of bed.","+","4","Challenging",3346146411,"https://itunes.apple.com/us/reviews/id436768993",0
"Coachdannyw","Solitaire keeps my mind while I am taking care of persons.","+","5","Care Giver",3345892217,"https://itunes.apple.com/us/reviews/id693775283",0
"qbnlady","Great to keep mind moving!","+","5","Solitaire",3345751159,"https://itunes.apple.com/us/reviews/id560483842",0
"Crane watcher","I just received what I will term a totally inappropriate ad .. I have been getting more and more of these in my emails.... have been told it was because of online purchases. Well  now I’m thinking that the builders of the games I play have been selling my email address. Anyone else with this problem?? And this review better be posted...","+","5","Ads...",3344710309,"https://itunes.apple.com/us/reviews/id423852548",0
"NanasRFun","The same ads between each game is annoying.","-","3","Fun game but annoying ads",3344286242,"https://itunes.apple.com/us/reviews/id113113238",0
"Ria421","I play when I need a mental break from documents I need to review.  I love the strategy and I love the hints.  It doesn’t take long to play so it’s perfect for me!","+","5","Enjoy the game",3344209153,"https://itunes.apple.com/us/reviews/id676662782",0
"BRB5*","I love this game.  While it can be addictive  I also find it relaxing and a great escape when I need a quick break.","+","5","Addictive",3344161228,"https://itunes.apple.com/us/reviews/id293488701",0
"Sunniko","Great game.","+","5","I enjoy playing this game.",3343994239,"https://itunes.apple.com/us/reviews/id396244227",0
"mojophelps","Makes you think quick but not to point of stressing","+","5","Great game",3343993591,"https://itunes.apple.com/us/reviews/id360964779",0
"Bnthern","Slow and clumsy","-","2","Good & honest",3343952962,"https://itunes.apple.com/us/reviews/id465888204",0
"ppppppkliyt","Awesome","+","5","Awesome",3343827790,"https://itunes.apple.com/us/reviews/id256450877",0
"Grammy Jamie","Love  love  love the game! So easy on my phone.","+","5","Grammy Jamie",3343445812,"https://itunes.apple.com/us/reviews/id242438814",0
"Get off my lawn !","The old stats are gone and the scoring is differed. Bring back the old version. This is lame. Get off my lawn!","-","3","Old stats gone",3343079489,"https://itunes.apple.com/us/reviews/id618572251",0
"IRISH WAIF","Really enjoy it. Some of the ads are just way too long  and there are too many of them.","-","3","Solitaire",3343057583,"https://itunes.apple.com/us/reviews/id156112072",0
"lizO1200","I like everything about this game.  Simple  clean design with enough special setting to make the game your own.  Great job.","+","5","Excellent game",3342893588,"https://itunes.apple.com/us/reviews/id111226184",0
"gerkerw","I enjoy playing solitaire and look forward to playing the daily challenge each day. I do wish that I could have rubies on each crown....even if I have to have help or can’t play on days that I am out of service range. I do love the rubies!","+","5","Daily Challenge",3342660325,"https://itunes.apple.com/us/reviews/id183025017",0
"Minnesota27","The latest update slowed everything down and ears up battery life.","-","3","Power hog",3342563969,"https://itunes.apple.com/us/reviews/id169080931",0
"Cman1291","I am not liking the update   Cards drag and loads slower","+","5","One thing",3342462077,"https://itunes.apple.com/us/reviews/id39765228",0
"lkju yebgp","Update is slower with hesitations","-","2","Slower and hesitation",3341801153,"https://itunes.apple.com/us/reviews/id302437274",0
"ame s","I use to enjoy it more. Now I just play my daily challenge.","-","3","No longer gives you hints on how to win.",3341453852,"https://itunes.apple.com/us/reviews/id664667155",0
"Mr. Spif","Smooth  organized  options  best app operational!  Thanks!","+","5","Best Ever!",3340453247,"https://itunes.apple.com/us/reviews/id5148699",0
"aodjueilsri","App is slow now since last update.","-","3","Slow",3340334036,"https://itunes.apple.com/us/reviews/id18177106",0
"adfyhhougcft","When I have my phone in silent and an ad overrides it it causes a problem. I am considering deleting the game from my phone.","-","2","Disappointed",3340103496,"https://itunes.apple.com/us/reviews/id463808199",0
"Marcelnme","Never board!","+","5","Love it",3340053938,"https://itunes.apple.com/us/reviews/id107301463",0
"Princesmom1","Annoying ads. Way too many","-","3","Annoying",3339891099,"https://itunes.apple.com/us/reviews/id637517956",0
"vic fan of cards","The new solitaire cannot keep up it hesitates sometimes. The ads slow it down","-","2","New Solitaire",3339510280,"https://itunes.apple.com/us/reviews/id632968720",0
"anntassie","This is a great solitaire!","+","5","Solitaire",3339408155,"https://itunes.apple.com/us/reviews/id412387847",0
"somewheredownintexas","I love playing the game. But for some reason it is having delayed reactions and working very slow. And I don’t like the ads. I play multiple times a day.","+","5","Problem",3339366759,"https://itunes.apple.com/us/reviews/id110380391",0
"Crestliner1968","Too many commercials!!","-","1","Solitaire",3338914607,"https://itunes.apple.com/us/reviews/id321659856",0
"sonny72562","Before this last update  it seemed that issues were fixed and they likely were  but now it’s back to the same old issues of VERY SLOW load times and random crashes. I enjoy playing solitaire and have for years both with a deck of cards and on various computers and other devices  but it gets really irritating when these problems occur  makes me want to delete the app.","-","3","Annoying problems",3338861767,"https://itunes.apple.com/us/reviews/id25751487",0
"Arcy G","It’s always a nice break!","+","5","Break time!",3338737945,"https://itunes.apple.com/us/reviews/id477465992",0
"Judithjk","Love this game. Stress reliever while waiting.","+","5","Playing for years",3394664138,"https://itunes.apple.com/us/reviews/id231813637",0
"cheese two","Advertising takes too many seconds.","-","3","Advertising takes too many seconds.",3393482610,"https://itunes.apple.com/us/reviews/id209525677",0
"cop chap","This stupid upgrade has ruined the game. It is slow and keeps shutting off in the middle of the game. Very frustrating!  Fix it please.","-","1","P",3393424636,"https://itunes.apple.com/us/reviews/id363100477",0
"Judy Mae","Enjoy playing while winding down for the night.","+","5","Relaxing",3393270161,"https://itunes.apple.com/us/reviews/id42828432",0
"j-loaf**********","The BEST Solitaire game.","+","5","😍",3393093966,"https://itunes.apple.com/us/reviews/id132276668",0
"vlt331","Less advertising please. Thank you.","+","5","Advertising:",3393092601,"https://itunes.apple.com/us/reviews/id321413239",0
"Bud Tuggley","This was a decent app until the recent upgrade.  After the upgrade it is significantly harder to score points and you will seldom win a game.  They shouldn’t have changed this app. Now it is frustrating to play this game.","-","1","They ruined Solitaire",3392901635,"https://itunes.apple.com/us/reviews/id176273751",0
"1Resqchick","I love playing solitaire but it seems like the advertisements keep increasing.","-","3","Too many advertisements",3392816097,"https://itunes.apple.com/us/reviews/id236187559",0
"Tuffycat 8","Solitude is Meditative for me. Never tire of playing😊","+","5","Positive Experience!!",3392814066,"https://itunes.apple.com/us/reviews/id594196841",0
"Randomlink33","It’s a pity that the links in your ads don’t work  many times I would have been interest to purchase items advertised but the link does not work","-","1","Ad links don’t work :(",3392752416,"https://itunes.apple.com/us/reviews/id181626720",0
"Tonya433","I love his game I am so addicted I don’t get anything done around my house because I sit down and play this game","+","5","Solitaire app",3392680071,"https://itunes.apple.com/us/reviews/id312436067",0
"Game girl 13","My one true addiction. I love this game. It is great to play while waiting at the doctor's  etc","-","3","I liked the old version  but I still play it daily. I liked seeing my trophy case.",3392527417,"https://itunes.apple.com/us/reviews/id26467622",0
"coffee41","Need to reinstate old format.  Don’t like this buddy challenge. Prefer to pick my own challengers.","-","3","Solitaire",3392316863,"https://itunes.apple.com/us/reviews/id917223504",0
"A1025NC","Please remove header that counts moves and time. It is stressful and I play to relax. Thank you","-","3","Solitaire",3392308461,"https://itunes.apple.com/us/reviews/id313025205",0
"Yourmommasman","In their ad they had the 9 of diamonds on the 10 of diamonds. If they can’t get their advertisement right then the game is probably trash","-","1","Terrible ad",3392208275,"https://itunes.apple.com/us/reviews/id86581079",0
"zen🙏","Can’t stop playing!!  Only one more?❤️🙏","+","5","Addictive",3391887548,"https://itunes.apple.com/us/reviews/id279754544",0
"Liset&Jose","This is the only game i play on my phone! It keeps me from boredom and I love it!","+","5","Love it",3391569210,"https://itunes.apple.com/us/reviews/id228419203",0
"Goinelinda","I used to love this game but after the last update I now hate this game I have replaced it with another game just like it. I would love for them to fix what is wrong with the game and even wrote to them about. It crashes 6 time about every hour you play.","-","1","Slow booting up and slow playing",3391460975,"https://itunes.apple.com/us/reviews/id424578465",0
"Lucky Lesley","I play this every morning- it’s a routine! I watch my time and score...keeps my mind alert!","+","5","Great Game!",3391305377,"https://itunes.apple.com/us/reviews/id227205372",0
"MrBillSt","Used to be great (probably still is?) but the ads have become ridiculous! Fake close buttons  no close buttons  annoying simulations with sounds... moving on to another.","-","2","Ads have become ridiculous!",3391217922,"https://itunes.apple.com/us/reviews/id134350822",0
"38reload","Easy to play","+","5","Good game",3391179661,"https://itunes.apple.com/us/reviews/id298248383",0
"Ceebrze","I do not like this new version.  Now it is childish. Why did you change it?","-","1","Please go back to the older version",3390141640,"https://itunes.apple.com/us/reviews/id6971128",0
"kursin","We need new and updated backgrounds and card backs!!!!","+","5","Need new",3389738059,"https://itunes.apple.com/us/reviews/id41354142",0
"Deluxe09","Helps me sleep each night  But too many pop ups.","-","3","Great",3389680493,"https://itunes.apple.com/us/reviews/id86208738",0
"Melissa 1978","The two da between every game are a bit much. But the solitaire itself is fun!","-","3","Good game but too many ads",3389660201,"https://itunes.apple.com/us/reviews/id28056936",0
"47 Twin","Don’t like the adds","+","5","Solitaire",3389520911,"https://itunes.apple.com/us/reviews/id158104174",0
"loveadk","I have been playing this for a while now and am totally enjoying it!!!It makes the time go be so quickly. Also  it’s great for the brain!","+","5","Solitare",3389384183,"https://itunes.apple.com/us/reviews/id415595383",0
"99990009090","On iPhone works great stinks on iPad will not it just freezes too much has a mind of its own like old one better! Also no nicknames not taken! Stinks","-","2","Sometimes works great",3389032751,"https://itunes.apple.com/us/reviews/id510820199",0
"Woochu99","This is a great app and I can spend hours playing it...until the Mary Kay Cosmetic ad comes up. Then the app freezes up. The ad does not close and I have to close the app and reopen it. I sent MobilityWare a meager about the problem a month ago but they have not fixed it. I guess they don't read their messages. Still it is worth the hassle  just a little annoying.  New comment I concur with above about a great app until Titan Laptop ad pops up. No way to close it. I have to exit and reopen","-","3","Solitaire classic game",3388956867,"https://itunes.apple.com/us/reviews/id492945234",0
"Redd647","This is my favorite version of solitaire.  It’s addictive!","+","5","Fun to play",3388810755,"https://itunes.apple.com/us/reviews/id931507291",0
"solid aire","Some ad x’s not functional  must re-open solitaire app.","+","4","Some ad x’s not functional",3388414040,"https://itunes.apple.com/us/reviews/id247797346",0
"Boblinvs","This is a great solitaire game  the best I have played but  I wish I could pay a fee and get rid of all the ad’s. Some of the ad’s require three to four screens to get out of them. I know they have a free game but the cards faces are horrible.","+","5","Love this game BUT...",3388350729,"https://itunes.apple.com/us/reviews/id319469133",0
"Nick voiles","Ads are too long and frustrating","+","4","Ads are too long and too frustrating",3387936378,"https://itunes.apple.com/us/reviews/id176283180",0
"Tampatraveller","It fun","+","5","Fun",3387881872,"https://itunes.apple.com/us/reviews/id23022502",0
"ziercher","Solitaire is fine. Some of the advertisements that come up are very troublesome to turn off. I especially dislike the political adds  which are what I am trying to get away from by playing solitaire.","+","4","Too many commercials",3387658727,"https://itunes.apple.com/us/reviews/id165892987",0
"Reluctant Starbucks","Good to pass the time while waiting at airport  doctors office  etc and it keeps the mind limber","+","4","Fun to pass the time",3387627152,"https://itunes.apple.com/us/reviews/id458901221",0
"hondacivoc88","This game is a really good game","+","5","Really good",3387383980,"https://itunes.apple.com/us/reviews/id698561909",0
"TheBethAnn","I don’t like the most recent update. The screen and movements are jerky. It’s irritating.","-","3","Jerky",3387178491,"https://itunes.apple.com/us/reviews/id110172575",0
"TheTewksFromCT","Solitaire is like calling up an old friend when you need a little lift! Never lets you down...","+","5","Awesome time passer",3387115195,"https://itunes.apple.com/us/reviews/id558616064",0
"Bobmandoo","Games itself is great! Losing star for all the commercials. Do not need / want ads for other games  etc. just want to play. Thanks for asking.","+","4","Solitare",3386641035,"https://itunes.apple.com/us/reviews/id31263246",0
"sghicks","Love the game play all the time","+","5","Solitaire",3386023784,"https://itunes.apple.com/us/reviews/id462235505",0
"Canasta Addiction","Too many making it not fun anymore","-","2","Ads",3385907208,"https://itunes.apple.com/us/reviews/id175078707",0
